activity_date,course_item_type_category,course_item_type_desc,count
2017-12-16 03:00:00,notebook,notebook,244
2017-12-16 03:00:00,lecture,lecture,825
2017-12-16 03:00:00,quiz,exam,776
2017-12-16 03:00:00,supplement,supplement,90
2017-12-16 03:00:00,programming,graded programming,92
2017-12-17 03:00:00,lecture,lecture,727
2017-12-17 03:00:00,programming,graded programming,176
2017-12-17 03:00:00,notebook,notebook,300
2017-12-17 03:00:00,supplement,supplement,52
2017-12-17 03:00:00,quiz,exam,496
2017-12-18 03:00:00,lecture,lecture,1007
2017-12-18 03:00:00,notebook,notebook,512
2017-12-18 03:00:00,quiz,exam,780
2017-12-18 03:00:00,supplement,supplement,144
2017-12-18 03:00:00,programming,graded programming,7732
2017-12-19 03:00:00,lecture,lecture,596
2017-12-19 03:00:00,supplement,supplement,54
2017-12-19 03:00:00,programming,graded programming,328
2017-12-19 03:00:00,notebook,notebook,436
2017-12-19 03:00:00,,others,4
2017-12-19 03:00:00,quiz,exam,536
2017-12-20 03:00:00,supplement,supplement,64
2017-12-20 03:00:00,lecture,lecture,988
2017-12-20 03:00:00,notebook,notebook,400
2017-12-20 03:00:00,programming,graded programming,404
2017-12-20 03:00:00,quiz,exam,232
2017-12-21 03:00:00,quiz,exam,480
2017-12-21 03:00:00,lecture,lecture,717
2017-12-21 03:00:00,programming,graded programming,204
2017-12-21 03:00:00,notebook,notebook,304
2017-12-21 03:00:00,supplement,supplement,117
2017-12-22 03:00:00,supplement,supplement,79
2017-12-22 03:00:00,notebook,notebook,388
2017-12-22 03:00:00,programming,graded programming,36
2017-12-22 03:00:00,lecture,lecture,898
2017-12-22 03:00:00,quiz,exam,392
2017-12-23 03:00:00,supplement,supplement,41
2017-12-23 03:00:00,lecture,lecture,628
2017-12-23 03:00:00,quiz,exam,356
2017-12-23 03:00:00,notebook,notebook,344
2017-12-23 03:00:00,programming,graded programming,340
2017-12-24 03:00:00,notebook,notebook,400
2017-12-24 03:00:00,lecture,lecture,532
2017-12-24 03:00:00,quiz,exam,368
2017-12-24 03:00:00,supplement,supplement,78
2017-12-24 03:00:00,programming,graded programming,156
2017-12-25 03:00:00,quiz,exam,288
2017-12-25 03:00:00,lecture,lecture,339
2017-12-25 03:00:00,programming,graded programming,108
2017-12-25 03:00:00,supplement,supplement,34
2017-12-25 03:00:00,notebook,notebook,276
2017-12-26 03:00:00,lecture,lecture,889
2017-12-26 03:00:00,notebook,notebook,388
2017-12-26 03:00:00,supplement,supplement,105
2017-12-26 03:00:00,quiz,exam,156
2017-12-26 03:00:00,programming,graded programming,196
2017-12-27 03:00:00,notebook,notebook,256
2017-12-27 03:00:00,lecture,lecture,473
2017-12-27 03:00:00,quiz,exam,192
2017-12-27 03:00:00,supplement,supplement,40
2017-12-27 03:00:00,programming,graded programming,192
2017-12-28 03:00:00,lecture,lecture,719
2017-12-28 03:00:00,programming,graded programming,40
2017-12-28 03:00:00,supplement,supplement,57
2017-12-28 03:00:00,notebook,notebook,280
2017-12-28 03:00:00,quiz,exam,308
2017-12-29 03:00:00,lecture,lecture,520
2017-12-29 03:00:00,supplement,supplement,37
2017-12-29 03:00:00,notebook,notebook,340
2017-12-29 03:00:00,programming,graded programming,148
2017-12-29 03:00:00,quiz,exam,588
2017-12-30 03:00:00,quiz,exam,104
2017-12-30 03:00:00,lecture,lecture,523
2017-12-30 03:00:00,programming,graded programming,356
2017-12-30 03:00:00,notebook,notebook,280
2017-12-30 03:00:00,supplement,supplement,36
2017-12-31 03:00:00,supplement,supplement,47
2017-12-31 03:00:00,lecture,lecture,436
2017-12-31 03:00:00,quiz,exam,148
2017-12-31 03:00:00,notebook,notebook,300
2017-12-31 03:00:00,programming,graded programming,212
2018-01-01 03:00:00,notebook,notebook,136
2018-01-01 03:00:00,lecture,lecture,358
2018-01-01 03:00:00,quiz,exam,360
2018-01-01 03:00:00,programming,graded programming,124
2018-01-01 03:00:00,supplement,supplement,4
2018-01-02 03:00:00,quiz,exam,256
2018-01-02 03:00:00,notebook,notebook,232
2018-01-02 03:00:00,lecture,lecture,423
2018-01-02 03:00:00,supplement,supplement,31
2018-01-02 03:00:00,programming,graded programming,152
2018-01-03 03:00:00,supplement,supplement,148
2018-01-03 03:00:00,notebook,notebook,352
2018-01-03 03:00:00,quiz,exam,364
2018-01-03 03:00:00,lecture,lecture,686
2018-01-03 03:00:00,programming,graded programming,1540
2018-01-04 03:00:00,supplement,supplement,73
2018-01-04 03:00:00,lecture,lecture,815
2018-01-04 03:00:00,quiz,exam,328
2018-01-04 03:00:00,notebook,notebook,176
2018-01-04 03:00:00,programming,graded programming,204
2018-01-05 03:00:00,notebook,notebook,552
2018-01-05 03:00:00,,others,4
2018-01-05 03:00:00,supplement,supplement,65
2018-01-05 03:00:00,programming,graded programming,516
2018-01-05 03:00:00,quiz,exam,436
2018-01-05 03:00:00,lecture,lecture,674
2018-01-06 03:00:00,lecture,lecture,306
2018-01-06 03:00:00,notebook,notebook,256
2018-01-06 03:00:00,programming,graded programming,168
2018-01-06 03:00:00,quiz,exam,12
2018-01-06 03:00:00,supplement,supplement,18
2018-01-07 03:00:00,lecture,lecture,568
2018-01-07 03:00:00,notebook,notebook,276
2018-01-07 03:00:00,supplement,supplement,97
2018-01-07 03:00:00,quiz,exam,140
2018-01-07 03:00:00,programming,graded programming,132
2018-01-08 03:00:00,lecture,lecture,899
2018-01-08 03:00:00,notebook,notebook,404
2018-01-08 03:00:00,supplement,supplement,129
2018-01-08 03:00:00,programming,graded programming,268
2018-01-08 03:00:00,quiz,exam,188
2018-01-09 03:00:00,notebook,notebook,344
2018-01-09 03:00:00,lecture,lecture,1026
2018-01-09 03:00:00,quiz,exam,568
2018-01-09 03:00:00,programming,graded programming,48
2018-01-09 03:00:00,supplement,supplement,48
2018-01-10 03:00:00,,others,4
2018-01-10 03:00:00,notebook,notebook,248
2018-01-10 03:00:00,supplement,supplement,59
2018-01-10 03:00:00,lecture,lecture,784
2018-01-10 03:00:00,quiz,exam,212
2018-01-10 03:00:00,programming,graded programming,128
2018-01-11 03:00:00,programming,graded programming,140
2018-01-11 03:00:00,supplement,supplement,108
2018-01-11 03:00:00,lecture,lecture,785
2018-01-11 03:00:00,quiz,exam,116
2018-01-11 03:00:00,notebook,notebook,376
2018-01-12 03:00:00,lecture,lecture,522
2018-01-12 03:00:00,quiz,exam,72
2018-01-12 03:00:00,notebook,notebook,268
2018-01-12 03:00:00,supplement,supplement,50
2018-01-12 03:00:00,programming,graded programming,252
2018-01-13 03:00:00,supplement,supplement,68
2018-01-13 03:00:00,notebook,notebook,280
2018-01-13 03:00:00,programming,graded programming,636
2018-01-13 03:00:00,lecture,lecture,545
2018-01-13 03:00:00,quiz,exam,328
2018-01-14 03:00:00,lecture,lecture,512
2018-01-14 03:00:00,notebook,notebook,116
2018-01-14 03:00:00,supplement,supplement,31
2018-01-14 03:00:00,quiz,exam,160
2018-01-14 03:00:00,programming,graded programming,216
2018-01-15 03:00:00,lecture,lecture,914
2018-01-15 03:00:00,supplement,supplement,116
2018-01-15 03:00:00,programming,graded programming,20
2018-01-15 03:00:00,notebook,notebook,188
2018-01-15 03:00:00,quiz,exam,336
2018-01-16 03:00:00,quiz,exam,76
2018-01-16 03:00:00,lecture,lecture,803
2018-01-16 03:00:00,supplement,supplement,36
2018-01-16 03:00:00,notebook,notebook,280
2018-01-16 03:00:00,programming,graded programming,320
2018-01-17 03:00:00,notebook,notebook,232
2018-01-17 03:00:00,supplement,supplement,102
2018-01-17 03:00:00,lecture,lecture,954
2018-01-17 03:00:00,quiz,exam,188
2018-01-17 03:00:00,programming,graded programming,280
2018-01-18 03:00:00,programming,graded programming,104
2018-01-18 03:00:00,supplement,supplement,48
2018-01-18 03:00:00,,others,8
2018-01-18 03:00:00,quiz,exam,636
2018-01-18 03:00:00,notebook,notebook,272
2018-01-18 03:00:00,lecture,lecture,1088
2018-01-19 03:00:00,notebook,notebook,172
2018-01-19 03:00:00,quiz,exam,180
2018-01-19 03:00:00,lecture,lecture,723
2018-01-19 03:00:00,supplement,supplement,65
2018-01-19 03:00:00,programming,graded programming,292
2018-01-20 03:00:00,notebook,notebook,324
2018-01-20 03:00:00,lecture,lecture,463
2018-01-20 03:00:00,supplement,supplement,13
2018-01-20 03:00:00,quiz,exam,376
2018-01-20 03:00:00,programming,graded programming,340
2018-01-21 03:00:00,supplement,supplement,106
2018-01-21 03:00:00,notebook,notebook,376
2018-01-21 03:00:00,programming,graded programming,148
2018-01-21 03:00:00,lecture,lecture,804
2018-01-21 03:00:00,quiz,exam,160
2018-01-22 03:00:00,lecture,lecture,756
2018-01-22 03:00:00,notebook,notebook,340
2018-01-22 03:00:00,supplement,supplement,55
2018-01-22 03:00:00,quiz,exam,268
2018-01-22 03:00:00,programming,graded programming,36
2018-01-23 03:00:00,supplement,supplement,19
2018-01-23 03:00:00,lecture,lecture,695
2018-01-23 03:00:00,quiz,exam,320
2018-01-23 03:00:00,notebook,notebook,300
2018-01-23 03:00:00,programming,graded programming,260
2018-01-24 03:00:00,notebook,notebook,252
2018-01-24 03:00:00,quiz,exam,240
2018-01-24 03:00:00,lecture,lecture,558
2018-01-24 03:00:00,supplement,supplement,36
2018-01-24 03:00:00,programming,graded programming,124
2018-01-25 03:00:00,programming,graded programming,204
2018-01-25 03:00:00,supplement,supplement,49
2018-01-25 03:00:00,lecture,lecture,750
2018-01-25 03:00:00,quiz,exam,340
2018-01-25 03:00:00,notebook,notebook,416
2018-01-26 03:00:00,notebook,notebook,352
2018-01-26 03:00:00,supplement,supplement,114
2018-01-26 03:00:00,quiz,exam,216
2018-01-26 03:00:00,lecture,lecture,798
2018-01-26 03:00:00,programming,graded programming,188
2018-01-27 03:00:00,supplement,supplement,12
2018-01-27 03:00:00,lecture,lecture,580
2018-01-27 03:00:00,programming,graded programming,288
2018-01-27 03:00:00,quiz,exam,600
2018-01-27 03:00:00,notebook,notebook,312
2018-01-28 03:00:00,quiz,exam,24
2018-01-28 03:00:00,notebook,notebook,416
2018-01-28 03:00:00,programming,graded programming,216
2018-01-28 03:00:00,lecture,lecture,743
2018-01-28 03:00:00,supplement,supplement,74
2018-01-29 03:00:00,programming,graded programming,344
2018-01-29 03:00:00,lecture,lecture,841
2018-01-29 03:00:00,,others,8
2018-01-29 03:00:00,notebook,notebook,392
2018-01-29 03:00:00,supplement,supplement,48
2018-01-29 03:00:00,quiz,exam,224
2018-01-30 03:00:00,notebook,notebook,448
2018-01-30 03:00:00,quiz,exam,384
2018-01-30 03:00:00,lecture,lecture,1108
2018-01-30 03:00:00,programming,graded programming,128
2018-01-30 03:00:00,supplement,supplement,131
2018-01-30 03:00:00,,others,4
2018-01-31 03:00:00,supplement,supplement,45
2018-01-31 03:00:00,quiz,exam,256
2018-01-31 03:00:00,programming,graded programming,164
2018-01-31 03:00:00,notebook,notebook,272
2018-01-31 03:00:00,,others,4
2018-01-31 03:00:00,lecture,lecture,624
2018-02-01 03:00:00,notebook,notebook,280
2018-02-01 03:00:00,programming,graded programming,40
2018-02-01 03:00:00,quiz,exam,264
2018-02-01 03:00:00,lecture,lecture,519
2018-02-01 03:00:00,supplement,supplement,18
2018-02-02 03:00:00,lecture,lecture,605
2018-02-02 03:00:00,supplement,supplement,32
2018-02-02 03:00:00,notebook,notebook,348
2018-02-02 03:00:00,quiz,exam,308
2018-02-02 03:00:00,programming,graded programming,204
2018-02-03 03:00:00,lecture,lecture,790
2018-02-03 03:00:00,supplement,supplement,53
2018-02-03 03:00:00,notebook,notebook,228
2018-02-03 03:00:00,quiz,exam,204
2018-02-03 03:00:00,programming,graded programming,188
2018-02-04 03:00:00,notebook,notebook,332
2018-02-04 03:00:00,lecture,lecture,592
2018-02-04 03:00:00,quiz,exam,480
2018-02-04 03:00:00,supplement,supplement,35
2018-02-04 03:00:00,programming,graded programming,224
2018-02-05 03:00:00,notebook,notebook,156
2018-02-05 03:00:00,lecture,lecture,378
2018-02-05 03:00:00,quiz,exam,240
2018-02-05 03:00:00,supplement,supplement,38
2018-02-05 03:00:00,programming,graded programming,172
2018-02-06 03:00:00,lecture,lecture,563
2018-02-06 03:00:00,supplement,supplement,53
2018-02-06 03:00:00,quiz,exam,244
2018-02-06 03:00:00,programming,graded programming,272
2018-02-06 03:00:00,notebook,notebook,220
2018-02-07 03:00:00,lecture,lecture,672
2018-02-07 03:00:00,programming,graded programming,376
2018-02-07 03:00:00,quiz,exam,404
2018-02-07 03:00:00,supplement,supplement,95
2018-02-07 03:00:00,notebook,notebook,460
2018-02-08 03:00:00,lecture,lecture,687
2018-02-08 03:00:00,notebook,notebook,256
2018-02-08 03:00:00,supplement,supplement,59
2018-02-08 03:00:00,quiz,exam,292
2018-02-08 03:00:00,programming,graded programming,192
2018-02-09 03:00:00,quiz,exam,40
2018-02-09 03:00:00,notebook,notebook,260
2018-02-09 03:00:00,lecture,lecture,405
2018-02-09 03:00:00,supplement,supplement,20
2018-02-09 03:00:00,programming,graded programming,212
2018-02-10 03:00:00,notebook,notebook,192
2018-02-10 03:00:00,lecture,lecture,523
2018-02-10 03:00:00,programming,graded programming,324
2018-02-10 03:00:00,supplement,supplement,14
2018-02-10 03:00:00,quiz,exam,4
2018-02-11 03:00:00,supplement,supplement,44
2018-02-11 03:00:00,notebook,notebook,196
2018-02-11 03:00:00,lecture,lecture,362
2018-02-11 03:00:00,quiz,exam,132
2018-02-11 03:00:00,programming,graded programming,244
2018-02-12 03:00:00,supplement,supplement,140
2018-02-12 03:00:00,notebook,notebook,236
2018-02-12 03:00:00,lecture,lecture,744
2018-02-12 03:00:00,quiz,exam,68
2018-02-12 03:00:00,programming,graded programming,88
2018-02-13 03:00:00,lecture,lecture,703
2018-02-13 03:00:00,quiz,exam,208
2018-02-13 03:00:00,supplement,supplement,43
2018-02-13 03:00:00,programming,graded programming,68
2018-02-13 03:00:00,notebook,notebook,308
2018-02-14 03:00:00,notebook,notebook,236
2018-02-14 03:00:00,supplement,supplement,105
2018-02-14 03:00:00,lecture,lecture,493
2018-02-14 03:00:00,programming,graded programming,36
2018-02-14 03:00:00,quiz,exam,256
2018-02-15 03:00:00,quiz,exam,96
2018-02-15 03:00:00,supplement,supplement,37
2018-02-15 03:00:00,lecture,lecture,790
2018-02-15 03:00:00,programming,graded programming,392
2018-02-15 03:00:00,notebook,notebook,352
2018-02-15 03:00:00,,others,4
2018-02-16 03:00:00,notebook,notebook,256
2018-02-16 03:00:00,supplement,supplement,50
2018-02-16 03:00:00,lecture,lecture,584
2018-02-16 03:00:00,programming,graded programming,148
2018-02-16 03:00:00,quiz,exam,340
2018-02-17 03:00:00,supplement,supplement,32
2018-02-17 03:00:00,lecture,lecture,245
2018-02-17 03:00:00,quiz,exam,12
2018-02-17 03:00:00,programming,graded programming,140
2018-02-17 03:00:00,notebook,notebook,204
2018-02-18 03:00:00,supplement,supplement,24
2018-02-18 03:00:00,notebook,notebook,232
2018-02-18 03:00:00,programming,graded programming,364
2018-02-18 03:00:00,lecture,lecture,437
2018-02-18 03:00:00,quiz,exam,296
2018-02-19 03:00:00,lecture,lecture,279
2018-02-19 03:00:00,notebook,notebook,240
2018-02-19 03:00:00,supplement,supplement,27
2018-02-19 03:00:00,programming,graded programming,172
2018-02-19 03:00:00,quiz,exam,180
2018-02-20 03:00:00,notebook,notebook,336
2018-02-20 03:00:00,lecture,lecture,756
2018-02-20 03:00:00,programming,graded programming,172
2018-02-20 03:00:00,supplement,supplement,69
2018-02-20 03:00:00,quiz,exam,292
2018-02-21 03:00:00,notebook,notebook,160
2018-02-21 03:00:00,programming,graded programming,48
2018-02-21 03:00:00,supplement,supplement,65
2018-02-21 03:00:00,lecture,lecture,641
2018-02-21 03:00:00,quiz,exam,28
2018-02-22 03:00:00,quiz,exam,476
2018-02-22 03:00:00,supplement,supplement,112
2018-02-22 03:00:00,lecture,lecture,1288
2018-02-22 03:00:00,programming,graded programming,188
2018-02-22 03:00:00,notebook,notebook,296
2018-02-23 03:00:00,notebook,notebook,120
2018-02-23 03:00:00,lecture,lecture,656
2018-02-23 03:00:00,programming,graded programming,56
2018-02-23 03:00:00,supplement,supplement,45
2018-02-23 03:00:00,quiz,exam,136
2018-02-24 03:00:00,quiz,exam,216
2018-02-24 03:00:00,lecture,lecture,391
2018-02-24 03:00:00,programming,graded programming,320
2018-02-24 03:00:00,notebook,notebook,140
2018-02-24 03:00:00,supplement,supplement,21
2018-02-25 03:00:00,notebook,notebook,164
2018-02-25 03:00:00,supplement,supplement,55
2018-02-25 03:00:00,programming,graded programming,80
2018-02-25 03:00:00,quiz,exam,20
2018-02-25 03:00:00,lecture,lecture,297
2018-02-26 03:00:00,supplement,supplement,77
2018-02-26 03:00:00,programming,graded programming,140
2018-02-26 03:00:00,quiz,exam,60
2018-02-26 03:00:00,notebook,notebook,336
2018-02-26 03:00:00,lecture,lecture,796
2018-02-27 03:00:00,supplement,supplement,76
2018-02-27 03:00:00,notebook,notebook,396
2018-02-27 03:00:00,quiz,exam,452
2018-02-27 03:00:00,lecture,lecture,588
2018-02-27 03:00:00,programming,graded programming,176
2018-02-27 03:00:00,,others,8
2018-02-28 03:00:00,quiz,exam,220
2018-02-28 03:00:00,notebook,notebook,284
2018-02-28 03:00:00,lecture,lecture,683
2018-02-28 03:00:00,supplement,supplement,85
2018-02-28 03:00:00,programming,graded programming,204
2018-03-01 03:00:00,notebook,notebook,208
2018-03-01 03:00:00,lecture,lecture,691
2018-03-01 03:00:00,supplement,supplement,68
2018-03-01 03:00:00,quiz,exam,92
2018-03-01 03:00:00,programming,graded programming,136
2018-03-01 03:00:00,,others,4
2018-03-02 03:00:00,supplement,supplement,41
2018-03-02 03:00:00,notebook,notebook,148
2018-03-02 03:00:00,quiz,exam,60
2018-03-02 03:00:00,programming,graded programming,116
2018-03-02 03:00:00,lecture,lecture,726
2018-03-03 03:00:00,quiz,exam,280
2018-03-03 03:00:00,programming,graded programming,32
2018-03-03 03:00:00,supplement,supplement,42
2018-03-03 03:00:00,lecture,lecture,785
2018-03-03 03:00:00,notebook,notebook,280
2018-03-04 03:00:00,lecture,lecture,893
2018-03-04 03:00:00,programming,graded programming,256
2018-03-04 03:00:00,supplement,supplement,110
2018-03-04 03:00:00,notebook,notebook,220
2018-03-04 03:00:00,quiz,exam,160
2018-03-05 03:00:00,notebook,notebook,400
2018-03-05 03:00:00,programming,graded programming,320
2018-03-05 03:00:00,lecture,lecture,820
2018-03-05 03:00:00,supplement,supplement,71
2018-03-05 03:00:00,quiz,exam,312
2018-03-06 03:00:00,notebook,notebook,304
2018-03-06 03:00:00,lecture,lecture,1026
2018-03-06 03:00:00,programming,graded programming,140
2018-03-06 03:00:00,supplement,supplement,60
2018-03-06 03:00:00,quiz,exam,476
2018-03-07 03:00:00,,others,4
2018-03-07 03:00:00,lecture,lecture,651
2018-03-07 03:00:00,supplement,supplement,110
2018-03-07 03:00:00,notebook,notebook,376
2018-03-07 03:00:00,quiz,exam,104
2018-03-07 03:00:00,programming,graded programming,72
2018-03-08 03:00:00,quiz,exam,244
2018-03-08 03:00:00,notebook,notebook,208
2018-03-08 03:00:00,lecture,lecture,543
2018-03-08 03:00:00,supplement,supplement,58
2018-03-08 03:00:00,programming,graded programming,124
2018-03-09 03:00:00,programming,graded programming,208
2018-03-09 03:00:00,supplement,supplement,64
2018-03-09 03:00:00,lecture,lecture,548
2018-03-09 03:00:00,quiz,exam,56
2018-03-09 03:00:00,notebook,notebook,240
2018-03-10 03:00:00,programming,graded programming,408
2018-03-10 03:00:00,quiz,exam,104
2018-03-10 03:00:00,lecture,lecture,645
2018-03-10 03:00:00,supplement,supplement,4
2018-03-10 03:00:00,notebook,notebook,284
2018-03-11 04:00:00,notebook,notebook,328
2018-03-11 04:00:00,lecture,lecture,798
2018-03-11 04:00:00,supplement,supplement,45
2018-03-11 04:00:00,quiz,exam,272
2018-03-11 04:00:00,programming,graded programming,240
2018-03-12 03:00:00,supplement,supplement,97
2018-03-12 03:00:00,notebook,notebook,312
2018-03-12 03:00:00,programming,graded programming,164
2018-03-12 03:00:00,quiz,exam,168
2018-03-12 03:00:00,lecture,lecture,695
2018-03-13 03:00:00,notebook,notebook,268
2018-03-13 03:00:00,supplement,supplement,95
2018-03-13 03:00:00,lecture,lecture,926
2018-03-13 03:00:00,quiz,exam,500
2018-03-13 03:00:00,programming,graded programming,264
2018-03-14 03:00:00,notebook,notebook,152
2018-03-14 03:00:00,quiz,exam,288
2018-03-14 03:00:00,lecture,lecture,578
2018-03-14 03:00:00,supplement,supplement,43
2018-03-14 03:00:00,programming,graded programming,232
2018-03-15 03:00:00,supplement,supplement,36
2018-03-15 03:00:00,lecture,lecture,362
2018-03-15 03:00:00,quiz,exam,104
2018-03-15 03:00:00,notebook,notebook,112
2018-03-15 03:00:00,programming,graded programming,80
2018-03-16 03:00:00,quiz,exam,396
2018-03-16 03:00:00,supplement,supplement,44
2018-03-16 03:00:00,lecture,lecture,391
2018-03-16 03:00:00,programming,graded programming,72
2018-03-16 03:00:00,notebook,notebook,128
2018-03-17 03:00:00,lecture,lecture,562
2018-03-17 03:00:00,supplement,supplement,33
2018-03-17 03:00:00,programming,graded programming,172
2018-03-17 03:00:00,quiz,exam,328
2018-03-17 03:00:00,notebook,notebook,144
2018-03-18 03:00:00,quiz,exam,220
2018-03-18 03:00:00,supplement,supplement,70
2018-03-18 03:00:00,lecture,lecture,614
2018-03-18 03:00:00,programming,graded programming,64
2018-03-18 03:00:00,notebook,notebook,196
2018-03-19 03:00:00,lecture,lecture,723
2018-03-19 03:00:00,supplement,supplement,41
2018-03-19 03:00:00,notebook,notebook,260
2018-03-19 03:00:00,quiz,exam,672
2018-03-19 03:00:00,programming,graded programming,1148
2018-03-20 03:00:00,quiz,exam,552
2018-03-20 03:00:00,supplement,supplement,81
2018-03-20 03:00:00,programming,graded programming,184
2018-03-20 03:00:00,lecture,lecture,906
2018-03-20 03:00:00,notebook,notebook,204
2018-03-21 03:00:00,supplement,supplement,64
2018-03-21 03:00:00,quiz,exam,552
2018-03-21 03:00:00,programming,graded programming,296
2018-03-21 03:00:00,lecture,lecture,408
2018-03-21 03:00:00,notebook,notebook,196
2018-03-22 03:00:00,lecture,lecture,577
2018-03-22 03:00:00,notebook,notebook,64
2018-03-22 03:00:00,supplement,supplement,117
2018-03-22 03:00:00,quiz,exam,680
2018-03-22 03:00:00,programming,graded programming,4
2018-03-23 03:00:00,notebook,notebook,100
2018-03-23 03:00:00,lecture,lecture,634
2018-03-23 03:00:00,quiz,exam,56
2018-03-23 03:00:00,supplement,supplement,87
2018-03-23 03:00:00,programming,graded programming,52
2018-03-24 03:00:00,lecture,lecture,572
2018-03-24 03:00:00,supplement,supplement,25
2018-03-24 03:00:00,notebook,notebook,100
2018-03-24 03:00:00,programming,graded programming,52
2018-03-24 03:00:00,quiz,exam,12
2018-03-25 03:00:00,quiz,exam,48
2018-03-25 03:00:00,programming,graded programming,84
2018-03-25 03:00:00,notebook,notebook,56
2018-03-25 03:00:00,lecture,lecture,244
2018-03-26 03:00:00,programming,graded programming,64
2018-03-26 03:00:00,notebook,notebook,160
2018-03-26 03:00:00,lecture,lecture,686
2018-03-26 03:00:00,supplement,supplement,38
2018-03-26 03:00:00,quiz,exam,12
2018-03-27 03:00:00,lecture,lecture,435
2018-03-27 03:00:00,notebook,notebook,232
2018-03-27 03:00:00,supplement,supplement,43
2018-03-27 03:00:00,quiz,exam,92
2018-03-27 03:00:00,programming,graded programming,144
2018-03-28 03:00:00,lecture,lecture,698
2018-03-28 03:00:00,supplement,supplement,92
2018-03-28 03:00:00,programming,graded programming,200
2018-03-28 03:00:00,quiz,exam,284
2018-03-28 03:00:00,notebook,notebook,156
2018-03-29 03:00:00,lecture,lecture,513
2018-03-29 03:00:00,programming,graded programming,196
2018-03-29 03:00:00,notebook,notebook,240
2018-03-29 03:00:00,supplement,supplement,40
2018-03-29 03:00:00,quiz,exam,240
2018-03-30 03:00:00,notebook,notebook,148
2018-03-30 03:00:00,programming,graded programming,40
2018-03-30 03:00:00,lecture,lecture,655
2018-03-30 03:00:00,supplement,supplement,55
2018-03-30 03:00:00,quiz,exam,332
2018-03-31 03:00:00,supplement,supplement,42
2018-03-31 03:00:00,quiz,exam,572
2018-03-31 03:00:00,lecture,lecture,232
2018-03-31 03:00:00,programming,graded programming,8
2018-03-31 03:00:00,notebook,notebook,80
2018-04-01 03:00:00,lecture,lecture,790
2018-04-01 03:00:00,programming,graded programming,108
2018-04-01 03:00:00,supplement,supplement,44
2018-04-01 03:00:00,notebook,notebook,176
2018-04-01 03:00:00,quiz,exam,232
2018-04-02 03:00:00,supplement,supplement,71
2018-04-02 03:00:00,lecture,lecture,667
2018-04-02 03:00:00,quiz,exam,360
2018-04-02 03:00:00,notebook,notebook,260
2018-04-02 03:00:00,programming,graded programming,264
2018-04-03 03:00:00,lecture,lecture,466
2018-04-03 03:00:00,supplement,supplement,24
2018-04-03 03:00:00,notebook,notebook,188
2018-04-03 03:00:00,quiz,exam,184
2018-04-03 03:00:00,programming,graded programming,132
2018-04-04 03:00:00,supplement,supplement,28
2018-04-04 03:00:00,quiz,exam,124
2018-04-04 03:00:00,lecture,lecture,345
2018-04-04 03:00:00,notebook,notebook,212
2018-04-04 03:00:00,programming,graded programming,508
2018-04-05 03:00:00,notebook,notebook,96
2018-04-05 03:00:00,supplement,supplement,76
2018-04-05 03:00:00,quiz,exam,32
2018-04-05 03:00:00,lecture,lecture,421
2018-04-06 03:00:00,supplement,supplement,48
2018-04-06 03:00:00,notebook,notebook,116
2018-04-06 03:00:00,programming,graded programming,56
2018-04-06 03:00:00,lecture,lecture,323
2018-04-06 03:00:00,quiz,exam,288
2018-04-07 03:00:00,quiz,exam,24
2018-04-07 03:00:00,lecture,lecture,215
2018-04-07 03:00:00,notebook,notebook,120
2018-04-07 03:00:00,supplement,supplement,11
2018-04-07 03:00:00,programming,graded programming,72
2018-04-08 03:00:00,lecture,lecture,213
2018-04-08 03:00:00,notebook,notebook,116
2018-04-08 03:00:00,supplement,supplement,28
2018-04-08 03:00:00,quiz,exam,272
2018-04-08 03:00:00,programming,graded programming,164
2018-04-09 03:00:00,notebook,notebook,212
2018-04-09 03:00:00,lecture,lecture,535
2018-04-09 03:00:00,quiz,exam,140
2018-04-09 03:00:00,programming,graded programming,312
2018-04-09 03:00:00,supplement,supplement,31
2018-04-10 03:00:00,lecture,lecture,402
2018-04-10 03:00:00,notebook,notebook,172
2018-04-10 03:00:00,programming,graded programming,32
2018-04-10 03:00:00,quiz,exam,428
2018-04-10 03:00:00,supplement,supplement,45
2018-04-11 03:00:00,notebook,notebook,148
2018-04-11 03:00:00,lecture,lecture,428
2018-04-11 03:00:00,supplement,supplement,43
2018-04-11 03:00:00,quiz,exam,296
2018-04-11 03:00:00,programming,graded programming,144
2018-04-12 03:00:00,programming,graded programming,180
2018-04-12 03:00:00,lecture,lecture,572
2018-04-12 03:00:00,notebook,notebook,432
2018-04-12 03:00:00,supplement,supplement,70
2018-04-12 03:00:00,quiz,exam,236
2018-04-13 03:00:00,supplement,supplement,54
2018-04-13 03:00:00,lecture,lecture,437
2018-04-13 03:00:00,notebook,notebook,224
2018-04-13 03:00:00,quiz,exam,144
2018-04-13 03:00:00,programming,graded programming,140
2018-04-14 03:00:00,lecture,lecture,544
2018-04-14 03:00:00,,others,4
2018-04-14 03:00:00,quiz,exam,256
2018-04-14 03:00:00,notebook,notebook,288
2018-04-14 03:00:00,supplement,supplement,34
2018-04-14 03:00:00,programming,graded programming,464
2018-04-15 03:00:00,programming,graded programming,368
2018-04-15 03:00:00,supplement,supplement,90
2018-04-15 03:00:00,lecture,lecture,596
2018-04-15 03:00:00,quiz,exam,468
2018-04-15 03:00:00,notebook,notebook,256
